MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OverallCond,OverallQual,PavedDrive,RoofMatl,SaleCondition,SalePrice,SaleType,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold
None,None,0,10,CollgCr,8,4,Y,CompShg,Normal,,WD,Pave,5,385.0,352,1972,2007
None,None,0,1,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,1673.0,306,2000,2007
None,None,0,6,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,979.0,0,2003,2007
BrkFace,None,0,8,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,860.0,386,2002,2007
BrkFace,None,0,6,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1556.0,120,1994,2007
BrkFace,None,0,1,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,7,1531.0,184,2001,2007
BrkFace,None,0,6,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,860.0,225,1996,2007
BrkFace,None,0,1,CollgCr,5,8,Y,CompShg,Normal,,WD,Pave,5,1341.0,240,1999,2007
None,None,0,6,CollgCr,5,7,Y,CompShg,Partial,,New,Pave,7,738.0,0,2007,2007
None,None,0,10,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,5,1169.0,100,2005,2007
None,None,0,7,CollgCr,5,6,Y,CompShg,Partial,,New,Pave,6,1330.0,0,2006,2007
None,None,0,5,CollgCr,5,7,Y,CompShg,Normal,,WD,Pave,7,738.0,100,2006,2007
None,None,0,6,CollgCr,5,5,Y,CompShg,Normal,,WD,Pave,6,768.0,0,2005,2007
BrkFace,Shed,450,8,Edwards,5,5,Y,CompShg,Abnorml,,WD,Pave,4,936.0,405,1967,2007
Stone,None,0,6,Edwards,6,4,P,CompShg,Normal,,COD,Pave,4,1088.0,0,1963,2007
None,None,0,7,Edwards,6,5,N,CompShg,Normal,,WD,Pave,7,901.0,0,1925,2007
Stone,None,0,6,Edwards,6,6,P,CompShg,Normal,,WD,Pave,5,1179.0,0,1960,2007
None,None,0,4,Edwards,6,6,Y,CompShg,Normal,,WD,Pave,7,960.0,228,1976,2007
None,None,0,2,Edwards,6,5,Y,CompShg,Normal,,WD,Pave,11,0.0,0,1979,2007
None,None,0,5,Edwards,5,5,Y,CompShg,Normal,,WD,Pave,6,734.0,0,2005,2007
Stone,None,17000,10,Edwards,5,10,Y,CompShg,Partial,,New,Pave,15,5095.0,546,2008,2007
Stone,None,0,5,Edwards,5,6,Y,CompShg,Normal,,WD,Pave,5,547.0,0,2005,2007
None,None,0,12,Edwards,7,5,Y,CompShg,Normal,,WD,Pave,4,960.0,144,1959,2007
BrkCmn,None,0,9,Edwards,3,4,N,CompShg,Normal,,WD,Pave,6,0.0,0,1955,2007
None,None,0,7,Edwards,6,5,N,CompShg,Abnorml,,WD,Pave,8,1195.0,118,1946,2007
None,None,0,8,Edwards,8,6,Y,CompShg,Normal,,WD,Pave,4,660.0,0,1920,2007
None,None,0,7,Edwards,5,4,Y,CompShg,Normal,,WD,Pave,4,768.0,0,1955,2007
None,None,0,10,Edwards,5,4,N,CompShg,Family,,COD,Pave,5,864.0,196,1955,2007
None,Shed,1512,1,SWISU,6,5,Y,CompShg,AdjLand,,WD,Pave,12,1296.0,0,1923,2007
None,None,0,4,Crawfor,5,5,Y,CompShg,Normal,,WD,Pave,6,1290.0,0,1926,2007
None,None,0,8,Crawfor,7,6,P,CompShg,Normal,,WD,Pave,8,651.0,216,1921,2007
None,None,0,6,Crawfor,8,7,Y,CompShg,Normal,,WD,Pave,5,531.0,0,1930,2007
None,None,0,4,Crawfor,7,6,Y,CompShg,Normal,,CWD,Pave,7,585.0,184,1921,2007
None,None,0,7,Crawfor,8,6,N,CompShg,Normal,,WD,Pave,6,686.0,0,1926,2007
None,None,0,10,Crawfor,7,7,Y,CompShg,Normal,,WD,Pave,8,851.0,291,1927,2007
None,None,0,6,Crawfor,5,5,Y,CompShg,Normal,,WD,Pave,7,0.0,174,1951,2007
None,None,0,11,Crawfor,6,4,Y,CompShg,Normal,,WD,Pave,7,930.0,0,1930,2007
None,None,0,10,Crawfor,5,5,Y,CompShg,Normal,,WD,Pave,5,728.0,0,1941,2007
BrkFace,None,0,5,Crawfor,4,6,Y,CompShg,Normal,,WD,Pave,6,1560.0,0,1960,2007
None,None,0,9,Crawfor,6,6,Y,CompShg,Normal,,CWD,Pave,7,1488.0,0,1968,2007
None,None,0,12,Blueste,6,6,Y,CompShg,Normal,,WD,Pave,5,516.0,180,1980,2007
None,None,0,6,Crawfor,5,4,Y,CompShg,Normal,,WD,Pave,7,1680.0,152,1995,2007
None,None,0,3,Blueste,5,8,Y,CompShg,Normal,,WD,Pave,4,1004.0,135,1988,2007
BrkFace,None,0,2,Crawfor,5,7,Y,CompShg,Normal,,WD,Pave,7,1696.0,0,1971,2007
None,None,0,8,Crawfor,5,8,Y,CompShg,Normal,,WD,Pave,6,279.0,216,1986,2007
None,None,0,5,IDOTRR,7,6,Y,CompShg,Normal,,WD,Pave,6,720.0,0,1940,2007
None,None,0,9,IDOTRR,7,5,N,CompShg,Normal,,WD,Pave,6,936.0,0,1925,2007
None,None,0,3,IDOTRR,6,5,Y,CompShg,Alloca,,WD,Pave,6,859.0,174,1923,2007
None,None,0,9,IDOTRR,7,5,N,CompShg,Normal,,WD,Pave,5,816.0,0,1922,2007
None,None,0,3,IDOTRR,4,2,N,CompShg,Normal,,WD,Pave,4,0.0,48,1939,2007
None,None,0,6,IDOTRR,6,5,N,CompShg,Normal,,WD,Pave,9,957.0,0,1895,2007
None,None,0,8,IDOTRR,6,4,Y,CompShg,Abnorml,,WD,Pave,6,1073.0,0,1957,2007
None,None,0,11,IDOTRR,9,5,N,CompShg,Normal,,WD,Pave,5,837.0,154,1930,2007
Stone,None,0,10,Crawfor,5,8,Y,CompShg,Partial,,New,Pave,5,1573.0,123,2006,2007
None,None,0,1,Mitchel,6,6,Y,CompShg,Normal,,WD,Pave,5,1001.0,84,1979,2007
BrkFace,None,0,12,Mitchel,5,5,Y,CompShg,Normal,,WD,Pave,6,1441.0,168,2002,2007
None,None,0,7,Mitchel,5,7,Y,CompShg,Normal,,WD,Pave,4,1409.0,0,2002,2007
None,None,0,5,Mitchel,5,7,Y,CompShg,Normal,,WD,Pave,6,1454.0,114,1991,2007
Stone,None,0,3,Mitchel,6,7,Y,CompShg,Normal,,WD,Pave,4,852.0,192,1975,2007
None,None,0,4,Mitchel,6,6,Y,CompShg,Normal,,WD,Pave,5,970.0,193,1974,2007
BrkFace,None,0,10,Timber,6,7,Y,CompShg,Normal,,WD,Pave,5,1501.0,240,1987,2007
BrkFace,None,0,7,Timber,8,6,Y,CompShg,Normal,,WD,Pave,7,585.0,274,1958,2007
None,None,0,4,Timber,5,7,Y,CompShg,Partial,,New,Pave,7,1689.0,100,2006,2007
None,None,0,9,Timber,5,8,Y,CompShg,Partial,,New,Pave,6,1546.0,132,2006,2007
None,None,0,7,Timber,7,7,Y,CompShg,Normal,,WD,Pave,6,1265.0,232,1985,2007
BrkFace,None,0,1,Timber,5,8,Y,CompShg,Normal,,WD,Pave,5,1267.0,256,2001,2007
BrkFace,None,0,4,Timber,5,8,Y,CompShg,Normal,,WD,Pave,6,1922.0,201,2002,2007
BrkFace,None,0,11,Timber,5,6,Y,CompShg,Normal,,WD,Pave,7,1491.0,0,1996,2007
BrkFace,None,0,7,Timber,5,7,Y,CompShg,Normal,,WD,Pave,10,1122.0,143,2003,2007
BrkFace,None,0,9,Timber,5,10,Y,CompShg,Partial,,New,Pave,8,1824.0,160,2006,2007
None,None,0,6,Mitchel,5,3,N,CompShg,Normal,,WD,Pave,9,0.0,483,1953,2007
BrkFace,None,0,6,Mitchel,5,6,Y,CompShg,Normal,,WD,Pave,3,920.0,0,1996,2007
None,None,0,5,MeadowV,4,4,Y,CompShg,Normal,,WD,Pave,5,546.0,0,1972,2007
None,None,0,7,MeadowV,5,4,Y,CompShg,Normal,,WD,Pave,4,530.0,112,1970,2007
BrkFace,None,0,5,MeadowV,6,4,Y,CompShg,Normal,,WD,Pave,5,546.0,0,1970,2007
None,None,0,4,MeadowV,3,4,Y,CompShg,Normal,,COD,Pave,6,546.0,0,1976,2007
BrkFace,None,0,7,Mitchel,5,5,Y,CompShg,Normal,,WD,Pave,4,923.0,201,1977,2007
None,None,0,9,Mitchel,6,6,Y,CompShg,Normal,,WD,Pave,6,1244.0,1424,1977,2007
None,None,0,5,Mitchel,6,5,P,CompShg,Normal,,WD,Pave,6,1160.0,690,1977,2007
None,None,0,6,Mitchel,7,5,Y,CompShg,Normal,,WD,Pave,6,716.0,0,1977,2007
None,None,0,9,Mitchel,7,5,Y,CompShg,Normal,,WD,Pave,5,796.0,129,1971,2007
None,None,0,11,Mitchel,3,4,Y,CompShg,Abnorml,,COD,Pave,6,1396.0,152,1961,2007
None,None,0,6,Mitchel,6,5,Y,CompShg,Normal,,WD,Pave,6,1090.0,0,1976,2007
None,None,0,5,Mitchel,7,5,Y,CompShg,Normal,,WD,Pave,4,816.0,330,1983,2007
None,None,0,12,Mitchel,6,5,Y,CompShg,Normal,,WD,Pave,5,864.0,140,1984,2007
Stone,None,0,5,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,5,1178.0,280,1954,2006
BrkFace,None,0,8,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,5,1008.0,0,1956,2006
Stone,None,0,6,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,7,1617.0,0,1957,2006
Stone,None,0,10,NAmes,6,6,Y,CompShg,Abnorml,,WD,Pave,4,1705.0,0,1957,2006
BrkFace,None,0,3,NAmes,6,7,Y,CompShg,Normal,,WD,Pave,8,1851.0,0,1969,2006
None,None,0,5,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,6,813.0,421,1997,2006
None,None,0,2,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,781.0,0,1995,2006
None,None,0,5,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,7,821.0,286,1996,2006
BrkFace,None,0,1,Gilbert,5,8,Y,CompShg,Normal,,WD,Pave,7,1074.0,0,2005,2006
BrkFace,None,0,5,Gilbert,5,7,Y,CompShg,Partial,,New,Pave,9,1700.0,237,2005,2006
None,None,0,12,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,9,2062.0,168,1994,2006
BrkFace,None,0,7,Gilbert,6,6,Y,CompShg,Normal,,WD,Pave,6,1160.0,0,1993,2006
None,None,0,8,StoneBr,5,8,Y,CompShg,Normal,,WD,Pave,5,1191.0,120,1987,2006
BrkFace,None,0,3,StoneBr,5,9,Y,CompShg,Partial,,New,Pave,11,1398.0,182,2005,2006
BrkFace,None,0,9,StoneBr,5,10,Y,CompShg,Partial,,New,Pave,10,1528.0,204,2006,2006
BrkFace,None,0,7,StoneBr,5,9,Y,CompShg,Partial,,New,Pave,11,1094.0,246,2006,2006
Stone,None,0,7,StoneBr,5,10,Y,CompShg,Partial,,New,Pave,11,1850.0,250,2006,2006
BrkFace,None,0,1,StoneBr,5,9,Y,CompShg,Partial,,New,Pave,10,1390.0,272,2005,2006
BrkFace,None,0,8,StoneBr,5,9,Y,CompShg,Normal,,WD,Pave,7,1714.0,156,2005,2006
BrkFace,None,0,9,StoneBr,5,9,Y,CompShg,Normal,,WD,Pave,8,1910.0,351,2005,2006
BrkFace,None,0,6,NWAmes,6,6,Y,CompShg,Normal,,WD,Pave,5,988.0,140,1980,2006
BrkFace,None,0,7,NWAmes,5,7,Y,CompShg,Normal,,WD,Pave,8,945.0,400,1978,2006
Stone,None,0,7,NWAmes,5,7,Y,CompShg,Normal,,WD,Pave,5,1047.0,444,1976,2006
None,None,0,6,Somerst,5,7,Y,CompShg,Partial,,New,Pave,8,960.0,0,2005,2006
BrkFace,None,0,6,NWAmes,6,6,Y,CompShg,Normal,,WD,Pave,8,675.0,48,1975,2006
BrkFace,None,0,6,NWAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,1103.0,295,1974,2006
None,None,0,3,NAmes,4,4,Y,CompShg,Normal,,WD,Pave,5,864.0,63,1971,2006
None,None,0,9,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,4,1487.0,196,2002,2006
BrkFace,None,0,12,BrDale,5,6,Y,CompShg,Normal,,WD,Pave,6,525.0,0,1973,2006
BrkFace,None,0,6,BrDale,6,5,Y,CompShg,Normal,,WD,Pave,7,765.0,0,1973,2006
BrkFace,None,0,7,BrDale,7,6,Y,CompShg,Normal,,WD,Pave,6,494.0,0,1972,2006
BrkFace,None,0,7,BrDale,5,6,Y,CompShg,Normal,,WD,Pave,5,483.0,0,1972,2006
BrkFace,None,0,10,BrDale,5,6,Y,CompShg,Normal,,WD,Pave,6,525.0,352,1972,2006
None,None,0,7,NPkVill,5,6,Y,CompShg,Normal,,WD,Pave,4,1069.0,0,1975,2006
None,None,0,9,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,6,943.0,0,1967,2006
None,None,0,4,NPkVill,7,7,Y,CompShg,Normal,,WD,Pave,4,1055.0,0,1976,2006
None,None,0,7,NPkVill,5,6,Y,CompShg,Normal,,WD,Pave,6,855.0,0,1976,2006
Stone,None,0,8,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,11,1738.0,0,2006,2006
BrkFace,None,0,7,NridgHt,5,8,Y,CompShg,Normal,,WD,Pave,6,1618.0,0,2004,2006
Stone,None,0,9,NridgHt,5,7,Y,CompShg,Partial,,New,Pave,8,1721.0,0,2006,2006
BrkFace,None,0,6,NridgHt,5,9,Y,CompShg,Normal,,WD,Pave,7,1868.0,354,2005,2006
BrkFace,None,0,8,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,10,1090.0,148,2005,2006
BrkFace,None,0,5,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,8,1606.0,194,2005,2006
None,None,0,7,NridgHt,5,8,Y,CompShg,Partial,,New,Pave,8,1209.0,243,2005,2006
None,None,0,11,NridgHt,5,8,Y,CompShg,Partial,,New,Pave,10,1054.0,176,2006,2006
BrkFace,None,0,8,NridgHt,5,8,Y,CompShg,Partial,,New,Pave,10,1524.0,120,2005,2006
BrkFace,None,0,3,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,6,1792.0,204,2005,2006
BrkFace,None,0,8,NridgHt,5,9,Y,CompShg,Normal,,WD,Pave,7,1780.0,144,2004,2006
BrkFace,None,0,2,NridgHt,5,8,Y,CompShg,Normal,,WD,Pave,9,1420.0,168,2004,2006
BrkFace,None,0,3,NridgHt,5,9,Y,CompShg,Normal,,WD,Pave,6,1560.0,196,2005,2006
BrkFace,None,0,6,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,6,1686.0,266,2006,2006
BrkFace,None,0,6,NridgHt,5,9,Y,CompShg,Partial,,New,Pave,6,1666.0,228,2006,2006
None,None,0,2,Gilbert,5,6,Y,CompShg,Partial,,New,Pave,8,728.0,0,2005,2006
None,None,0,9,Gilbert,5,7,Y,CompShg,Partial,,New,Pave,8,738.0,0,2006,2006
None,None,0,7,Gilbert,5,6,Y,CompShg,Partial,,New,Pave,6,1326.0,100,2006,2006
BrkFace,None,0,6,Gilbert,5,8,Y,CompShg,Partial,,New,Pave,9,1052.0,120,2004,2006
None,None,0,10,Gilbert,5,7,Y,CompShg,Partial,,New,Pave,8,738.0,100,2006,2006
BrkFace,None,0,11,Blmngtn,5,7,Y,CompShg,Partial,,New,Pave,6,1220.0,100,2006,2006
BrkFace,None,0,5,Blmngtn,5,7,Y,CompShg,Normal,,WD,Pave,5,1368.0,130,2002,2006
BrkFace,None,0,9,Blmngtn,5,7,Y,CompShg,Normal,,WD,Pave,7,1365.0,143,2004,2006
BrkFace,None,0,6,Blmngtn,5,7,Y,CompShg,Partial,,New,Pave,6,1142.0,90,2005,2006
None,None,0,7,Gilbert,5,7,Y,CompShg,Normal,,WD,Pave,7,848.0,100,2004,2006
None,None,0,4,Gilbert,5,6,Y,CompShg,Normal,,WD,Pave,9,982.0,0,2000,2006
None,None,0,8,Gilbert,5,7,Y,CompShg,Partial,,New,Pave,8,1035.0,400,2006,2006
BrkFace,None,0,2,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,7,1044.0,210,1998,2006
BrkFace,None,0,6,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,7,1160.0,0,2000,2006
BrkFace,None,0,3,NoRidge,5,9,Y,CompShg,Normal,,WD,Pave,9,1540.0,247,2000,2006
BrkFace,None,0,6,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,9,1342.0,307,1995,2006
BrkFace,None,0,5,NoRidge,5,9,Y,CompShg,Normal,,WD,Pave,11,1733.0,870,1993,2006
BrkFace,None,0,6,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,9,1290.0,200,1994,2006
BrkFace,None,0,10,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,8,1286.0,432,1993,2006
Stone,None,0,1,Somerst,5,8,Y,CompShg,Partial,,New,Pave,8,1100.0,200,2005,2006
None,None,0,9,Somerst,5,8,Y,CompShg,Partial,,New,Pave,6,1670.0,0,2006,2006
BrkFace,None,0,9,Somerst,5,8,Y,CompShg,Partial,,New,Pave,7,1504.0,144,2006,2006
None,None,0,10,Somerst,5,8,Y,CompShg,Partial,,New,Pave,5,1278.0,0,2006,2006
None,None,0,11,Somerst,5,9,Y,CompShg,Partial,,New,Pave,11,2036.0,0,2006,2006
None,None,0,2,Somerst,5,6,Y,CompShg,Normal,,WD,Pave,7,858.0,0,2005,2006
None,None,0,1,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,1142.0,4,2005,2006
BrkFace,None,0,10,SawyerW,5,7,Y,CompShg,Partial,,New,Pave,6,1400.0,144,2005,2006
None,None,0,3,SawyerW,5,6,Y,CompShg,Partial,,New,Pave,6,1131.0,0,2005,2006
BrkFace,None,0,4,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,8,891.0,144,2005,2006
BrkFace,None,0,3,SawyerW,5,7,Y,CompShg,Normal,,WD,Pave,7,784.0,100,2005,2006
None,None,0,7,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,7,941.0,150,1997,2006
None,Othr,3000,10,SawyerW,5,6,Y,CompShg,Family,,WD,Pave,7,836.0,307,1992,2006
None,None,0,7,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,1398.0,0,1990,2006
None,None,0,6,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,5,1217.0,0,1991,2006
None,None,0,7,SawyerW,5,6,Y,CompShg,Normal,,WD,Pave,6,636.0,0,1994,2006
BrkFace,None,0,7,Sawyer,4,5,Y,CompShg,Normal,,WD,Pave,6,988.0,0,1962,2006
None,None,0,8,Sawyer,6,6,Y,CompShg,Normal,,WD,Pave,10,0.0,0,1977,2006
None,None,0,3,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,6,864.0,161,1962,2006
None,None,0,7,Sawyer,5,5,Y,CompShg,Normal,,WD,Pave,5,984.0,0,1965,2006
BrkFace,None,0,11,Sawyer,6,5,Y,CompShg,Normal,,COD,Pave,5,882.0,0,1968,2006
None,None,0,10,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,5,925.0,203,1963,2006
None,None,0,1,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,5,1024.0,0,1965,2006
None,None,0,4,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,6,912.0,0,1964,2006
None,None,0,6,Sawyer,6,5,Y,CompShg,Normal,,WD,Pave,6,912.0,64,1967,2006
BrkFace,None,0,1,Veenker,4,7,Y,CompShg,Normal,,WD,Pave,9,1748.0,641,1974,2006
BrkFace,None,0,10,NoRidge,5,8,Y,CompShg,Normal,,WD,Pave,9,1334.0,177,1992,2006
None,None,0,5,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,5,1143.0,0,2004,2006
None,None,0,7,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,4,600.0,0,2005,2006
BrkFace,None,0,6,Somerst,5,6,Y,CompShg,Normal,,WD,Pave,4,756.0,0,2000,2006
None,None,0,7,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,4,530.0,0,2003,2006
None,None,0,11,Somerst,5,7,Y,CompShg,Normal,,WD,Pave,6,569.0,0,1997,2006
None,None,0,9,Somerst,5,8,Y,CompShg,Normal,,WD,Pave,6,1568.0,0,2001,2006
BrkFace,None,0,7,NWAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1153.0,140,1972,2006
BrkFace,None,0,4,NWAmes,6,7,Y,CompShg,Normal,,WD,Pave,7,1334.0,0,1967,2006
None,None,0,7,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1051.0,0,1968,2006
BrkFace,Shed,455,6,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,7,900.0,0,1968,2006
BrkFace,None,0,8,NAmes,7,6,Y,CompShg,Abnorml,,WD,Pave,4,976.0,94,1968,2006
None,None,0,8,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,833.0,143,1968,2006
None,None,0,3,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1051.0,182,1966,2006
BrkFace,None,0,7,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,6,1141.0,0,1967,2006
None,Shed,460,6,NAmes,7,6,Y,CompShg,Abnorml,,WD,Pave,7,1187.0,200,1965,2006
BrkFace,None,0,4,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,7,1008.0,154,1964,2006
None,None,0,7,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,720.0,0,1964,2006
BrkFace,None,0,5,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,6,1248.0,0,1960,2006
None,None,0,7,NAmes,8,6,Y,CompShg,Normal,,WD,Pave,4,816.0,228,1934,2006
None,None,0,5,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,5,938.0,125,1947,2006
None,None,0,6,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,1251.0,144,1961,2006
Stone,None,0,7,NAmes,6,5,Y,CompShg,Partial,,WD,Pave,6,1444.0,0,1952,2006
Stone,None,0,5,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,7,1056.0,0,1951,2006
None,None,0,7,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,7,704.0,245,1949,2006
None,None,0,3,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,5,936.0,0,1954,2006
None,None,0,10,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,8,1584.0,0,1967,2006
None,None,0,11,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,6,1246.0,0,1964,2006
BrkFace,None,0,10,NAmes,7,6,Y,CompShg,Normal,,WD,Pave,5,1008.0,0,1963,2006
None,None,0,3,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1179.0,0,1957,2006
BrkFace,None,0,12,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,7,1121.0,80,1958,2006
BrkFace,None,0,2,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1058.0,191,1956,2006
None,None,0,5,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,1124.0,0,1956,2006
BrkFace,None,0,6,NAmes,8,6,Y,CompShg,Abnorml,,WD,Pave,6,1050.0,0,1954,2006
None,None,0,1,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,4,1008.0,0,1952,2006
BrkFace,None,0,6,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,5,216.0,0,1951,2006
None,None,0,9,NAmes,7,5,Y,CompShg,Normal,,WD,Pave,6,301.0,0,1956,2006
None,None,0,7,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1005.0,0,1956,2006
None,Shed,650,11,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,6,1056.0,0,1955,2006
None,None,0,6,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,4,884.0,0,1951,2006
None,None,0,12,NAmes,5,7,Y,WdShake,Abnorml,,COD,Pave,7,929.0,0,1941,2006
None,Shed,400,6,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1015.0,75,1956,2006
None,None,0,7,OldTown,5,5,N,CompShg,Normal,,WD,Pave,10,2171.0,631,1925,2006
None,None,0,10,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,784.0,0,1947,2006
None,None,0,10,OldTown,8,3,N,CompShg,Normal,,WD,Pave,5,713.0,0,1930,2006
None,None,0,8,NAmes,3,3,N,CompShg,Normal,,WD,Pave,4,715.0,0,1929,2006
None,None,0,3,OldTown,8,4,Y,CompShg,Normal,,WD,Pave,5,448.0,0,1900,2006
None,None,0,4,OldTown,8,6,Y,CompShg,Normal,,WD,Pave,7,663.0,49,1915,2006
None,None,0,2,OldTown,4,4,Y,CompShg,Abnorml,,COD,Pave,7,1077.0,120,1910,2006
BrkFace,None,0,6,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,6,1083.0,345,1963,2006
BrkCmn,None,0,5,NAmes,5,6,Y,CompShg,Normal,,WD,Pave,6,1135.0,0,1962,2006
BrkFace,None,0,8,NAmes,6,6,Y,CompShg,Normal,,WD,Pave,6,1313.0,355,1961,2006
BrkCmn,None,0,6,NAmes,5,7,Y,CompShg,Normal,,WD,Pave,5,0.0,0,1959,2006
None,None,0,9,NAmes,8,7,Y,CompShg,Normal,,WD,Pave,9,1438.0,520,1962,2006
None,None,0,9,NAmes,6,4,Y,CompShg,Normal,,WD,Pave,6,910.0,199,1950,2006
None,None,0,12,NAmes,4,3,Y,CompShg,Normal,,WD,Pave,6,0.0,0,1950,2006
None,None,0,9,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,8,1556.0,0,1960,2006
None,None,0,7,NAmes,4,5,Y,CompShg,Normal,,WD,Pave,6,1150.0,0,1961,2006
None,None,0,3,NAmes,6,7,Y,CompShg,Normal,,WD,Pave,6,1045.0,0,1962,2006
None,None,0,2,NAmes,6,5,Y,CompShg,Normal,,WD,Pave,5,864.0,0,1962,2006
None,None,0,3,NAmes,5,5,Y,CompShg,Normal,,WD,Pave,6,1025.0,96,1962,2006
None,None,0,6,OldTown,8,5,Y,CompShg,Normal,,WD,Pave,8,716.0,0,1900,2006
Stone,None,0,5,OldTown,6,5,Y,CompShg,Normal,,WD,Pave,6,1212.0,0,1948,2006
None,None,0,7,OldTown,6,4,N,CompShg,Normal,,WD,Pave,9,1147.0,0,1920,2006
None,None,0,6,OldTown,8,6,Y,CompShg,Normal,,WD,Pave,7,780.0,0,1900,2006
None,None,0,5,OldTown,7,7,Y,CompShg,Normal,,WD,Pave,7,712.0,264,1900,2006
None,None,0,7,OldTown,8,7,N,CompShg,Normal,,WD,Pave,5,502.0,280,1930,2006
None,None,0,4,OldTown,6,4,P,CompShg,Normal,,WD,Pave,9,938.0,0,1900,2006
None,None,0,6,OldTown,5,6,Y,CompShg,Abnorml,,COD,Pave,5,1032.0,0,1924,2006
None,None,0,7,OldTown,7,5,N,CompShg,Normal,,WD,Pave,5,844.0,50,1925,2006
None,None,0,8,OldTown,5,4,Y,CompShg,Normal,,COD,Pave,5,576.0,0,1950,2006
None,None,0,3,OldTown,5,3,N,CompShg,Normal,,WD,Pave,7,738.0,0,1905,2006
None,None,0,6,OldTown,7,5,Y,CompShg,Normal,,WD,Pave,5,960.0,0,1955,2006
BrkFace,None,0,8,OldTown,7,5,Y,CompShg,Normal,,WD,Pave,7,816.0,24,1924,2006
None,None,0,6,OldTown,5,3,N,CompShg,Normal,,WD,Pave,3,492.0,0,1921,2006
None,None,0,5,OldTown,7,6,Y,CompShg,Normal,,WD,Pave,5,770.0,0,1945,2006
None,None,0,6,OldTown,4,3,N,CompShg,Normal,,WD,Pave,5,798.0,112,1920,2006
